date,location,Master_SKU,Master_Name,Product_Family,Type,revenue,cost,quantity,profit,gross_margin_percent,mapping_tier
2026-01-25,The Bowen Freezer,SKU0038,Ben and Jerry’s - New York Super Fudge Chunk,Ben and Jerry’s - New York Super Fudge Chunk,Beverage - Soda,9.0,5.11,1,3.89,43.2,direct
2026-01-25,The Bowen Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.25,0.81,1,2.44,75.1,direct
2026-01-25,Trailhead East,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-25,Trailhead East,SKU0310,Sour Patch Kids 3.6 oz,Sour Patch Kids 3.6 oz,Beverage - Energy,4.0,1.68,1,2.32,58.0,direct
2026-01-25,Trailhead East,SKU0284,Skittles Sour,Skittles Sour,Frozen - Meal,2.75,1.16,1,1.59,57.8,direct
2026-01-25,Trailhead East Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,Trailhead East Freezer,SKU0146,Haagen-Dazs Bars,Haagen-Dazs Bars,Frozen - Ice Cream,3.75,0.86,1,2.89,77.1,direct
2026-01-25,Trailhead East Freezer,SKU0070,Caulipower Uncured Pepperoni,Caulipower Uncured Pepperoni,Beverage - Energy,15.25,8.25,1,7.0,45.9,direct
2026-01-25,Trailhead East,SKU0307,Sour Patch Kids 2oz,Sour Patch Kids 2oz,Beverage - Energy,3.0,0.9,1,2.1,70.0,direct
2026-01-25,The Nine at West Campus,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-25,The Nine at West Campus,SKU0380,Zapp's Voodoo Potato Chips 2.5oz,Zapp's Voodoo Potato Chips 2.5oz,,3.5,1.25,1,2.25,64.3,direct
2026-01-25,The Nine at West Campus,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-25,Trailhead East,SKU0093,Chomps Jalapeño Beef Stick,Chomps Jalapeño Beef Stick,Frozen - Meal,3.75,1.4,1,2.35,62.7,direct
2026-01-25,Trailhead East,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-25,The Bowen,SKU0017,Andy Capp’s Hot Fries,Andy Capp’s Hot Fries,Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-25,The Bowen Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-25,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-25,The Bowen Freezer,SKU0038,Ben and Jerry’s - New York Super Fudge Chunk,Ben and Jerry’s - New York Super Fudge Chunk,Beverage - Soda,9.0,5.11,1,3.89,43.2,direct
2026-01-25,The Met,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.5,1.09,1,1.41,56.4,direct
2026-01-25,The Met Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-01-25,The Met Freezer,SKU0271,Red's Steak & Cheddar Burrito 5oz,Red's Steak & Cheddar Burrito 5oz,Snack - Candy,4.5,2.29,1,2.21,49.1,direct
2026-01-25,Trailhead East,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-25,The Bowen,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-01-25,Trailhead East,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-25,Trailhead East,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-25,Trailhead East,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-25,415 Colorado,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-01-25,Trailhead East,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-25,The Met,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-25,415 Colorado Freezer,SKU0260,Protein Pints - Chocolate 1 Pint,Protein Pints - Chocolate 1 Pint,Beverage - Energy,12.5,7.33,1,5.17,41.4,direct
2026-01-25,415 Colorado,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.25,0.74,1,2.51,77.2,direct
2026-01-25,415 Colorado,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,3.0,0.94,1,2.06,68.7,direct
2026-01-25,The Bowen,SKU0199,Liquid IV Lemon Lime .56oz,Liquid IV,Snack - Beef Stick,3.0,1.0,1,2.0,66.7,direct
2026-01-25,Trailhead East,SKU0216,Monster Ultra 16oz,Monster Ultra 16oz,Beverage - Soda,4.25,1.62,1,2.63,61.9,direct
2026-01-25,The Bowen,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-25,The Bowen,SKU0331,TGI Fridays Potato Skins Jalapeño Cheddar,TGI Fridays Potato Skins Jalapeño Cheddar,Frozen - Ice Cream,3.5,1.25,1,2.25,64.3,direct
2026-01-25,The Bowen,SKU0116,Honey Buns,Honey Buns,Snack - Energy Bar,2.0,0.57,1,1.43,71.5,direct
2026-01-25,The Bowen Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,The Met,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-25,415 Colorado Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-01-25,415 Colorado,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-25,Trailhead East,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,7.0,1.25,2,4.5,64.3,direct
2026-01-25,Trailhead East Freezer,SKU0068,California Pizza Kitchen BBQ Chicken,California Pizza Kitchen BBQ Chicken,Frozen - Meal,16.0,7.83,1,8.17,51.1,direct
2026-01-25,The Bowen Freezer,SKU0333,Talenti Gelato Double Dark Chocolate 16 oz,Talenti Gelato Double Dark Chocolate 16 oz,Frozen - Meal,8.5,5.75,1,2.75,32.4,direct
2026-01-25,The Bowen Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-01-25,415 Colorado Freezer,SKU0287,Screamin' Sicilian Detroit Style 750g,Screamin' Sicilian Detroit Style 750g,Snack - Candy,17.5,9.43,1,8.07,46.1,direct
2026-01-25,415 Colorado Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.0,4.33,1,3.67,45.9,direct
2026-01-25,415 Colorado Freezer,SKU0344,Trader Joe’s Chiicken Burrito Bowl,Trader Joe’s Chicken Burrito Bowl,Snack - Candy,8.5,3.49,1,5.01,58.9,direct
2026-01-25,415 Colorado Freezer,SKU0342,Trader Joe's Green Chile Chicken Bowl 9.5oz,Trader Joe's Green Chile Chicken Bowl 9.5oz,Frozen - Ice Cream,9.25,3.99,1,5.26,56.9,direct
2026-01-25,Trailhead East,SKU0048,Bloom Pop - Shirley Temple,Bloom Pop Variety,Beverage - Soda,2.5,0.5,1,2.0,80.0,direct
2026-01-25,415 Colorado Freezer,SKU0208,Marie Callenders - Chicken Pot Pie,Marie Callenders - Chicken Pot Pie,Snack - Chips,6.75,3.43,1,3.32,49.2,direct
2026-01-25,Trailhead East,SKU0269,Red Bull 12oz Orange,Red Bull 12oz Orange,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-01-25,The Met,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-25,The Met,SKU0116,Honey Buns,Honey Buns,Snack - Energy Bar,2.0,0.57,1,1.43,71.5,direct
2026-01-25,415 Colorado,SKU0346,Trolli,Trolli,Beverage - Energy,4.0,1.52,1,2.48,62.0,direct
2026-01-25,415 Colorado,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,3.0,0.94,1,2.06,68.7,direct
2026-01-25,The Met,SKU0178,La Colombe - Vanilla,La Colombe - Vanilla,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-25,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-25,The Met,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,5.0,0.94,2,3.12,62.4,direct
2026-01-25,Trailhead East,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-25,Trailhead East,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-01-25,Trailhead East,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-25,Trailhead East,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-25,The Met,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-25,415 Colorado,SKU0121,Fairlife,Fairlife,Snack - Chips,9.0,1.89,2,5.22,58.0,direct
2026-01-25,415 Colorado,SKU0176,La Colombe - Cold Brew Black,La Colombe - Cold Brew Black,Snack - Energy Bar,4.5,1.92,1,2.58,57.3,direct
2026-01-25,The Met,SKU0178,La Colombe - Vanilla,La Colombe - Vanilla,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-25,Trailhead East,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-25,The Met,SKU0231,Oreo Cakesters,Oreo Cakesters,Snack - Pastry,3.0,1.25,1,1.75,58.3,direct
2026-01-25,The Met,SKU0276,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Snack - Chips,3.0,1.25,1,1.75,58.3,direct
2026-01-25,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-25,415 Colorado,SKU0063,C4,C4 Variety,Beverage - Energy,4.5,1.67,1,2.83,62.9,direct
2026-01-25,The Bowen,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-25,The Bowen,SKU0300,Snapple - Mango Madness,Snapple - Mango Madness,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-01-25,The Bowen Freezer,SKU0068,California Pizza Kitchen BBQ Chicken,California Pizza Kitchen BBQ Chicken,Frozen - Meal,16.0,7.83,1,8.17,51.1,direct
2026-01-25,The Bowen,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-25,415 Colorado Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-01-25,The Bowen,SKU0349,Twix,Twix,Beverage - Energy,5.0,0.94,2,3.12,62.4,direct
2026-01-25,The Bowen Freezer,SKU0289,Screamin' Sicilian Supremus Maximus Single 10oz,Screamin' Sicilian Supremus Maximus Single 10oz,Beverage - Water,8.5,4.18,1,4.32,50.8,direct
2026-01-25,Trailhead East Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-25,Trailhead East,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-25,The Nine at West Campus,SKU0305,Trader Joe's - Sour Cream & Onion Rings,Trader Joe's - Sour Cream & Onion Rings,Beverage - Soda,4.25,2.69,1,1.56,36.7,direct
2026-01-25,The Nine at West Campus,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-01-25,The Met,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-25,Trailhead East Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-01-25,Trailhead East,SKU0269,Red Bull 12oz Orange,Red Bull 12oz Orange,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-01-25,The Met Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.0,4.33,1,3.67,45.9,direct
2026-01-25,The Bowen Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.0,4.33,1,3.67,45.9,direct
2026-01-25,The Bowen,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-25,The Bowen,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,6.0,0.74,2,4.52,75.3,direct
2026-01-25,The Bowen,SKU0331,TGI Fridays Potato Skins Jalapeño Cheddar,TGI Fridays Potato Skins Jalapeño Cheddar,Frozen - Ice Cream,3.5,1.25,1,2.25,64.3,direct
2026-01-25,Trailhead East Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-25,Trailhead East Freezer,SKU0296,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Snack - Chips,7.0,0.62,2,5.76,82.3,direct
2026-01-25,Trailhead East,SKU0058,Boom Chicka Pop White Cheddar,Boomchickapop White Cheddar Popcorn,Snack - Energy Bar,4.25,1.25,1,3.0,70.6,direct
2026-01-25,Trailhead East,SKU0058,Boom Chicka Pop White Cheddar,Boomchickapop White Cheddar Popcorn,Snack - Energy Bar,4.25,1.25,1,3.0,70.6,direct
2026-01-25,Trailhead East,SKU0093,Chomps Jalapeño Beef Stick,Chomps Jalapeño Beef Stick,Frozen - Meal,3.75,1.4,1,2.35,62.7,direct
2026-01-25,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-25,The Met,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-25,The Met,SKU0174,KitKat,KitKat,Beverage - Coffee,2.5,0.94,1,1.56,62.4,direct
2026-01-25,Trailhead East,SKU0244,PopTarts,Poptart Variety,Snack - Chips,2.0,0.42,1,1.58,79.0,direct
2026-01-25,Trailhead East,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.25,1.33,1,1.92,59.1,direct
2026-01-25,Trailhead East,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-25,The Met,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-25,415 Colorado Freezer,SKU0345,Trader Joe’s Teriyaki Chicken Bowl,Trader Joe’s Teriyaki Chicken Bowl,Beverage - Hydration,9.25,4.79,1,4.46,48.2,direct
2026-01-25,415 Colorado Freezer,SKU0263,Rao's Meat Lasagna 9oz,Rao's Meat Lasagna 9oz,Beverage - Energy,9.5,5.21,1,4.29,45.2,direct
2026-01-25,The Met,SKU0087,Chester's Puffcorn Cheese Flavored (60.2g),Chester's Puffcorn Cheese Flavored (60.2g),Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-25,The Met,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-25,415 Colorado Freezer,SKU0261,Protein Pints - Peanut Better Cup 1 Pint,Protein Pints - Peanut Better Cup 1 Pint,Beverage - Energy,12.5,7.33,1,5.17,41.4,direct
2026-01-25,Trailhead East,SKU0346,Trolli,Trolli,Beverage - Energy,4.0,1.52,1,2.48,62.0,direct
2026-01-25,The Bowen Freezer,SKU0289,Screamin' Sicilian Supremus Maximus Single 10oz,Screamin' Sicilian Supremus Maximus Single 10oz,Beverage - Water,8.5,4.18,1,4.32,50.8,direct
2026-01-25,415 Colorado Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-01-25,415 Colorado Freezer,SKU0068,California Pizza Kitchen BBQ Chicken,California Pizza Kitchen BBQ Chicken,Frozen - Meal,16.0,7.83,1,8.17,51.1,direct
2026-01-25,415 Colorado Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-01-25,415 Colorado,SKU0225,Nature's Bakery Fig Bar - Raspberry,Nature's Bakery Variety,Snack - Energy Bar,2.25,0.49,1,1.76,78.2,direct
2026-01-25,Trailhead East Freezer,SKU0287,Screamin' Sicilian Detroit Style 750g,Screamin' Sicilian Detroit Style 750g,Snack - Candy,35.0,9.43,2,16.14,46.1,direct
2026-01-25,415 Colorado,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.5,0.71,1,2.79,79.7,direct
2026-01-25,The Met,SKU0244,PopTarts,Poptart Variety,Snack - Chips,2.0,0.42,1,1.58,79.0,direct
2026-01-25,Trailhead East,SKU0020,Arizona Sour Fruit Snack,Arizona Sour Fruit Snack,Snack - Candy,3.5,1.37,1,2.13,60.9,direct
2026-01-25,The Met,SKU0291,Skittles,Skittles,Beverage - Juice,2.5,1.11,1,1.39,55.6,direct
2026-01-25,Trailhead East Freezer,SKU0296,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Snack - Chips,3.5,0.62,1,2.88,82.3,direct
2026-01-25,Trailhead East,SKU0089,Chester’s Poppers Jalapeño Cheese Whirlz,Chester’s Poppers Jalapeño Cheese Whirlz,Snack - Candy,3.5,1.25,1,2.25,64.3,direct
2026-01-25,Trailhead East,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-25,Trailhead East,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-25,Trailhead East Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,Trailhead East Freezer,SKU0054,Blue Bell - The Great Divide,Blue Bell - The Great Divide,Frozen - Meal,8.0,4.33,1,3.67,45.9,direct
2026-01-25,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-25,The Nine at West Campus,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-25,Trailhead East Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-25,Trailhead East Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-01-25,Trailhead East Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-25,Trailhead East,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-25,The Bowen Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,The Met,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-25,The Bowen,SKU0086,Chester's Fries Ranch,Chester's Fries Ranch,Snack - Chips,3.0,1.25,1,1.75,58.3,direct
2026-01-25,The Bowen Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.25,0.81,1,2.44,75.1,direct
2026-01-25,The Bowen,SKU0150,Haribo Sour Gummies,Haribo Sour Gummies,Snack - Beef Stick,4.0,1.4,1,2.6,65.0,direct
2026-01-25,The Met Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-25,Trailhead East,SKU0081,Cheez it Snack Mix,Cheez-it Snack Mix,Snack - Candy,6.5,2.59,1,3.91,60.2,direct
2026-01-25,Trailhead East Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-25,Trailhead East Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-25,Trailhead East,SKU0178,La Colombe - Vanilla,La Colombe - Vanilla,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-25,The Met,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-25,Trailhead East,SKU0380,Zapp's Voodoo Potato Chips 2.5oz,Zapp's Voodoo Potato Chips 2.5oz,,3.5,1.25,1,2.25,64.3,direct
2026-01-25,The Met,SKU0017,Andy Capp’s Hot Fries,Andy Capp’s Hot Fries,Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-25,Trailhead East Freezer,SKU0070,Caulipower Uncured Pepperoni,Caulipower Uncured Pepperoni,Beverage - Energy,15.25,8.25,1,7.0,45.9,direct
2026-01-25,Trailhead East Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-01-25,Trailhead East,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,6.0,0.74,2,4.52,75.3,direct
2026-01-25,Trailhead East,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-25,The Nine at West Campus,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-01-25,The Met,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,3.5,1.25,1,2.25,64.3,direct
2026-01-25,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-26,Trailhead East,SKU0020,Arizona Sour Fruit Snack,Arizona Sour Fruit Snack,Snack - Candy,3.5,1.37,1,2.13,60.9,direct
2026-01-26,The Met,SKU0116,Honey Buns,Honey Buns,Snack - Energy Bar,2.0,0.57,1,1.43,71.5,direct
2026-01-26,The Met,SKU0167,Keebler Fudge Stripes Mini,Keebler Fudge Stripes Mini,Snack - Energy Bar,2.5,0.37,1,2.13,85.2,direct
2026-01-26,The Met,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,3.5,1.25,1,2.25,64.3,direct
2026-01-26,The Met,SKU0244,PopTarts,Poptart Variety,Snack - Chips,2.0,0.42,1,1.58,79.0,direct
2026-01-26,The Met Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.0,4.33,1,3.67,45.9,direct
2026-01-26,The Met Freezer,SKU0361,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Snack - Chips,8.25,5.23,1,3.02,36.6,direct
2026-01-26,The Bowen Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-01-26,The Nine at West Campus,SKU0197,Lenny & Larry’s - Peanut Butter Chocolate Chip,Lenny & Larry's Variety,Beverage - Energy,3.5,1.11,1,2.39,68.3,direct
2026-01-26,The Nine at West Campus,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-26,415 Colorado Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-26,415 Colorado Freezer,SKU0337,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Frozen - Meal,6.5,3.13,1,3.37,51.8,direct
2026-01-26,415 Colorado,SKU0163,Jocko Molk Protein Shake,Jocko Molk Protein Shake,Snack - Candy,6.0,2.81,1,3.19,53.2,direct
2026-01-26,Trailhead East,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.25,1.33,1,1.92,59.1,direct
2026-01-26,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-26,Trailhead East,SKU0048,Bloom Pop - Shirley Temple,Bloom Pop Variety,Beverage - Soda,2.5,0.5,1,2.0,80.0,direct
